trade_date,direction,signal,stopped,raw_ret_pts,gross_usd,net_usd,r_multiple
2020-09-14,-1.0,0.0010598835120432524,False,-2.9999999999998778e-05,-374.9999999999847,-383.0699999999847,-0.35398230088494165
2020-09-15,-1.0,0.0031729270405774918,False,-3.0000000000000512e-05,-375.0000000000064,-383.0700000000064,-0.35398230088496213
2020-09-16,-1.0,0.003162891408508438,False,-3.0000000000000512e-05,-375.0000000000064,-383.0700000000064,-0.3603603603603671
2020-09-17,-1.0,0.003152919059615736,False,-2.000000000000092e-05,-250.0000000000115,-258.07000000001153,-0.2515723270440375
2020-09-18,-1.0,0.0020942416031149067,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.12345679012345223
2020-09-21,-1.0,0.0010454784015529657,False,9.999999999999593e-06,124.99999999999491,116.92999999999492,0.12461059190030709
2020-09-22,1.0,-0.0010454784015529453,False,-3.0000000000000512e-05,-375.0000000000064,-383.0700000000064,-0.3508771929824636
2020-09-23,1.0,-0.0031397200046677527,False,-4.0000000000000105e-05,-500.0000000000013,-508.0700000000013,-0.4719764011799448
2020-09-24,1.0,-0.00420168685369997,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.11799410029498109
2020-09-25,1.0,-0.00105318598465859,False,-1.9999999999999185e-05,-249.99999999998983,-258.0699999999898,-0.2515723270440165
2020-09-28,1.0,-0.0021074823395645873,False,9.999999999999593e-06,124.99999999999491,116.92999999999492,0.1418439716312007
2020-09-29,-1.0,0.0010542963549059923,False,1.0000000000001327e-05,125.00000000001658,116.93000000001658,0.1465201465201669
2020-09-30,1.0,-0.0010554090689437142,False,2.000000000000092e-05,250.0000000000115,241.93000000001152,0.2996254681648095
2020-10-01,-1.0,0.0021097054238496567,False,9.999999999999593e-06,124.99999999999491,116.92999999999492,0.14981273408239176
2020-10-02,1.0,-0.0010542963549060478,False,1.9999999999999185e-05,249.99999999998983,241.92999999998983,0.30303030303029166
2020-10-05,-1.0,0.0021074823395645778,False,3.0000000000000512e-05,375.0000000000064,366.93000000000643,0.4395604395604474
2020-10-06,1.0,-0.0031662295580496607,False,1.0000000000001327e-05,125.00000000001658,116.93000000001658,0.1449275362319032
2020-10-07,-1.0,0.001055409068943689,False,4.0000000000000105e-05,500.0000000000013,491.9300000000013,0.5925925925925931
2020-10-08,1.0,-0.004228336109521176,False,0.0,0.0,-8.07,0.0
2020-10-12,-1.0,0.004228336109521105,False,-4.0000000000000105e-05,-500.0000000000013,-508.0700000000013,-0.5797101449275361
2020-10-13,-1.0,0.0042194155427082896,False,9.999999999999593e-06,124.99999999999491,116.92999999999492,0.14652014652014037
2020-10-14,1.0,-0.00105318598465859,False,3.0000000000000512e-05,375.0000000000064,366.93000000000643,0.44444444444445125
2020-10-15,-1.0,0.00315623618143741,False,3.0000000000000512e-05,375.0000000000064,366.93000000000643,0.44444444444445125
2020-10-16,1.0,-0.0031562361814375488,False,0.0,0.0,-8.07,0.0
2020-10-20,1.0,-0.00105318598465859,False,0.0,0.0,-8.07,0.0
2020-10-22,-1.0,0.008394592843026516,False,3.0000000000000512e-05,375.0000000000064,366.93000000000643,0.5000000000000072
2020-10-23,1.0,-0.0031397200046677527,False,2.000000000000092e-05,250.0000000000115,241.93000000001152,0.32921810699589854
2020-10-26,-1.0,0.0020942416031149067,False,2.000000000000092e-05,250.0000000000115,241.93000000001152,0.32921810699589854
2020-10-27,1.0,-0.002094241603114848,False,4.0000000000000105e-05,500.0000000000013,491.9300000000013,0.6584362139917684
2020-10-28,-1.0,0.004184106522574091,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.16064257028111747
2020-10-29,-1.0,0.0010432969125776675,False,2.9999999999998778e-05,374.9999999999847,366.9299999999847,0.48192771084335245
2020-10-30,1.0,-0.0031331618320368194,False,0.0,0.0,-8.07,0.0
2020-11-03,1.0,-0.0010465725706711383,False,2.000000000000092e-05,250.0000000000115,241.93000000001152,0.30651340996169896
2020-11-04,-1.0,0.0020920509722241725,False,-0.0,-0.0,-8.07,-0.0
2020-11-06,-1.0,0.009360442759563672,False,-1.9999999999999185e-05,-249.99999999998983,-258.0699999999898,-0.2640264026402532
2020-11-09,-1.0,0.002068253064058839,False,0.0001899999999999992,2374.99999999999,2366.92999999999,2.459546925566329
