exit_date,trade_number,signal,qty,net_pnl_usd,pnl_per_contract,commission_usd,mae_usd,mfe_usd,duration_bars,is_scalein
2023-07-03,717,ORB Long,2,-125.64,-62.82,3.64,-271.82,48.18,13,False
2023-07-03,718,Scale-in Long,2,-71.64,-35.82,3.64,-217.82,51.18,13,True
2023-07-05,719,ORB Long,2,-115.64,-57.82,3.64,-233.82,196.18,27,False
2023-07-05,720,Scale-in Long,2,-123.64,-61.82,3.64,-241.82,188.18,27,True
2023-07-06,721,ORB Long,2,28.36,14.18,3.64,-92.82,150.18,17,False
2023-07-06,722,Scale-in Long,2,0.36,0.18,3.64,-120.82,122.18,15,True
2023-07-07,723,ORB Long,2,-329.64,-164.82,3.64,-405.82,345.18,28,False
2023-07-07,724,Scale-in Long,2,-359.64,-179.82,3.64,-435.82,315.18,20,True
2023-07-10,725,ORB Long,2,-90.64,-45.32,3.64,-94.82,18.18,3,False
2023-07-11,727,Scale-in Long,2,134.36,67.18,3.64,-286.82,206.18,19,True
2023-07-11,726,ORB Long,2,109.36,54.68,3.64,-311.82,181.18,20,False
2023-07-12,728,ORB Long,2,-468.64,-234.32,3.64,-466.82,176.18,8,False
2023-07-12,729,Scale-in Long,2,-565.64,-282.82,3.64,-563.82,79.18,7,True
2023-07-13,730,ORB Long,2,333.36,166.68,3.64,-131.82,501.18,23,False
2023-07-13,731,Scale-in Long,2,320.36,160.18,3.64,-28.82,488.18,21,True
2023-07-14,732,ORB Long,2,-473.64,-236.82,3.64,-608.82,189.18,28,False
2023-07-14,733,Scale-in Long,2,-565.64,-282.82,3.64,-700.82,97.18,27,True
2023-07-17,734,ORB Long,2,174.36,87.18,3.64,-130.82,418.18,22,False
2023-07-17,735,Scale-in Long,2,111.36,55.68,3.64,-150.82,355.18,21,True
2023-07-18,737,Scale-in Long,2,459.36,229.68,3.64,-3.82,791.18,21,True
2023-07-18,736,ORB Long,2,513.36,256.68,3.64,0.0,845.18,21,False
2023-07-19,738,ORB Long,2,-397.64,-198.82,3.64,-511.82,94.18,25,False
2023-07-19,739,Scale-in Long,2,-372.64,-186.32,3.64,-486.82,119.18,22,True
2023-07-25,740,ORB Long,2,-35.64,-17.82,3.64,-239.82,293.18,25,False
2023-07-25,741,Scale-in Long,2,280.36,140.18,3.64,-207.82,325.18,27,True
2023-07-26,742,ORB Long,2,-60.64,-30.32,3.64,-481.82,281.18,9,False
2023-07-26,743,Scale-in Long,2,-165.64,-82.82,3.64,-586.82,176.18,9,True
2023-07-28,744,ORB Long,2,194.36,97.18,3.64,-84.82,398.18,27,False
2023-07-28,745,Scale-in Long,2,147.36,73.68,3.64,-131.82,351.18,27,True
2023-08-01,746,ORB Long,2,3.36,1.68,3.64,-314.82,170.18,27,False
2023-08-01,747,Scale-in Long,2,205.36,102.68,3.64,-112.82,372.18,27,True
2023-08-03,748,ORB Long,2,-36.64,-18.32,3.64,-335.82,346.18,21,False
2023-08-03,749,Scale-in Long,2,147.36,73.68,3.64,-265.82,530.18,26,True
2023-08-04,751,Scale-in Long,2,-996.64,-498.32,3.64,-994.82,6.18,9,True
2023-08-04,750,ORB Long,2,-900.64,-450.32,3.64,-898.82,102.18,10,False
2023-08-07,753,Scale-in Long,2,10.36,5.18,3.64,-35.82,33.18,4,True
2023-08-07,752,ORB Long,2,62.36,31.18,3.64,0.0,85.18,4,False
2023-08-10,754,ORB Long,2,-1099.64,-549.82,3.64,-1097.82,75.18,16,False
2023-08-10,755,Scale-in Long,2,-1058.64,-529.32,3.64,-1056.82,96.18,15,True
2023-08-11,756,ORB Long,2,-58.64,-29.32,3.64,-320.82,227.18,27,False
2023-08-11,757,Scale-in Long,2,-119.64,-59.82,3.64,-381.82,166.18,27,True
2023-08-14,758,ORB Long,2,647.36,323.68,3.64,-64.82,660.18,28,False
2023-08-14,759,Scale-in Long,2,462.36,231.18,3.64,-101.82,475.18,27,True
2023-08-16,760,ORB Long,2,-588.64,-294.32,3.64,-586.82,139.18,20,False
2023-08-16,761,Scale-in Long,2,-611.64,-305.82,3.64,-609.82,116.18,20,True
2023-08-18,762,ORB Long,2,274.36,137.18,3.64,-105.82,512.18,25,False
2023-08-18,763,Scale-in Long,2,196.36,98.18,3.64,-183.82,434.18,25,True
2023-08-21,765,Scale-in Long,2,306.36,153.18,3.64,-426.82,475.18,27,True
2023-08-21,764,ORB Long,2,229.36,114.68,3.64,-503.82,398.18,28,False
2023-08-23,766,ORB Long,2,810.36,405.18,3.64,-48.82,812.18,26,False
2023-08-23,767,Scale-in Long,2,690.36,345.18,3.64,-74.82,692.18,25,True
2023-08-25,768,ORB Long,2,-725.64,-362.82,3.64,-723.82,401.18,4,False
2023-08-25,769,Scale-in Long,2,-928.64,-464.32,3.64,-926.82,198.18,3,True
2023-08-29,770,ORB Long,2,1070.36,535.18,3.64,-12.82,1089.18,28,False
2023-08-29,771,Scale-in Long,2,722.36,361.18,3.64,-13.82,741.18,27,True
2023-08-30,772,ORB Long,2,185.36,92.68,3.64,-364.82,236.18,28,False
2023-08-30,773,Scale-in Long,2,23.36,11.68,3.64,-526.82,74.18,27,True
2023-08-31,775,Scale-in Long,2,-188.64,-94.32,3.64,-356.82,95.18,27,True
2023-08-31,774,ORB Long,2,-126.64,-63.32,3.64,-294.82,157.18,28,False
2023-09-05,777,Scale-in Long,2,107.36,53.68,3.64,-51.82,388.18,26,True
2023-09-05,776,ORB Long,2,38.36,19.18,3.64,-120.82,319.18,26,False
2023-09-07,778,ORB Long,2,172.36,86.18,3.64,-176.82,277.18,25,False
2023-09-07,779,Scale-in Long,2,53.36,26.68,3.64,-295.82,158.18,25,True
2023-09-08,780,ORB Long,2,-182.64,-91.32,3.64,-416.82,123.18,27,False
2023-09-08,781,Scale-in Long,2,-197.64,-98.82,3.64,-431.82,108.18,27,True
2023-09-12,782,ORB Long,2,-637.64,-318.82,3.64,-635.82,13.18,22,False
2023-09-13,783,ORB Long,2,38.36,19.18,3.64,-216.82,230.18,25,False
2023-09-13,784,Scale-in Long,2,66.36,33.18,3.64,-188.82,258.18,25,True
2023-09-14,785,ORB Long,2,113.36,56.68,3.64,-85.82,265.18,24,False
2023-09-14,786,Scale-in Long,2,87.36,43.68,3.64,-111.82,239.18,24,True
2023-09-18,788,Scale-in Long,2,-68.64,-34.32,3.64,-246.82,79.18,21,True
2023-09-18,787,ORB Long,2,-47.64,-23.82,3.64,-285.82,100.18,27,False
2023-09-19,789,ORB Long,2,34.36,17.18,3.64,-144.82,136.18,12,False
2023-09-19,790,Scale-in Long,2,33.36,16.68,3.64,-145.82,135.18,12,True
2023-09-22,791,ORB Long,2,-332.64,-166.32,3.64,-426.82,271.18,27,False
2023-09-22,792,Scale-in Long,2,-473.64,-236.82,3.64,-567.82,130.18,25,True
2023-09-25,793,ORB Long,2,294.36,147.18,3.64,-251.82,317.18,28,False
2023-09-25,794,Scale-in Long,2,349.36,174.68,3.64,-196.82,372.18,27,True
2023-09-27,795,ORB Long,2,-108.64,-54.32,3.64,-368.82,109.18,7,False
2023-09-27,796,Scale-in Long,2,-81.64,-40.82,3.64,-341.82,22.18,7,True
2023-09-28,798,Scale-in Long,2,438.36,219.18,3.64,-300.82,774.18,12,True
2023-09-28,797,ORB Long,2,479.36,239.68,3.64,-259.82,815.18,13,False
2023-09-29,800,Scale-in Long,2,-440.64,-220.32,3.64,-438.82,18.18,6,True
2023-09-29,799,ORB Long,2,-474.64,-237.32,3.64,-472.82,94.18,7,False
2023-10-02,801,ORB Long,2,122.36,61.18,3.64,-388.82,338.18,27,False
2023-10-02,802,Scale-in Long,2,253.36,126.68,3.64,-257.82,469.18,27,True
2023-10-03,803,ORB Long,2,-818.64,-409.32,3.64,-816.82,24.18,4,False
2023-10-04,804,ORB Long,2,267.36,133.68,3.64,-307.82,482.18,25,False
2023-10-04,805,Scale-in Long,2,283.36,141.68,3.64,-291.82,498.18,25,True
2023-10-06,806,ORB Long,2,1357.36,678.68,3.64,0.0,1436.18,26,False
2023-10-06,807,Scale-in Long,2,1196.36,598.18,3.64,-2.82,1275.18,26,True
2023-10-09,808,ORB Long,2,558.36,279.18,3.64,-359.82,631.18,28,False
2023-10-09,809,Scale-in Long,2,649.36,324.68,3.64,-268.82,722.18,27,True
2023-10-10,811,Scale-in Long,2,196.36,98.18,3.64,-32.82,474.18,12,True
2023-10-10,810,ORB Long,2,291.36,145.68,3.64,-14.82,569.18,13,False
2023-10-11,812,ORB Long,2,87.36,43.68,3.64,0.0,117.18,3,False
2023-10-11,813,Scale-in Long,2,-2.64,-1.32,3.64,-28.82,27.18,3,True
2023-10-12,814,ORB Long,2,-510.64,-255.32,3.64,-508.82,209.18,14,False
2023-10-12,815,Scale-in Long,2,-638.64,-319.32,3.64,-636.82,81.18,14,True
2023-10-16,816,ORB Long,2,170.36,85.18,3.64,-195.82,309.18,27,False
2023-10-16,817,Scale-in Long,2,189.36,94.68,3.64,-176.82,328.18,27,True
2023-10-17,818,ORB Long,2,217.36,108.68,3.64,-29.82,583.18,15,False
2023-10-17,819,Scale-in Long,2,135.36,67.68,3.64,-21.82,501.18,14,True
2023-10-18,820,ORB Long,2,-750.64,-375.32,3.64,-748.82,97.18,21,False
2023-10-18,821,Scale-in Long,2,-585.64,-292.82,3.64,-583.82,77.18,21,True
2023-10-19,823,Scale-in Long,2,-624.64,-312.32,3.64,-622.82,376.18,11,True
2023-10-19,822,ORB Long,2,-888.64,-444.32,3.64,-886.82,112.18,11,False
2023-10-23,824,ORB Long,2,445.36,222.68,3.64,-105.82,869.18,28,False
2023-10-23,825,Scale-in Long,2,361.36,180.68,3.64,-96.82,785.18,27,True
2023-10-24,826,ORB Long,2,-3.64,-1.82,3.64,-528.82,448.18,25,False
2023-10-24,827,Scale-in Long,2,-81.64,-40.82,3.64,-571.82,405.18,26,True
2023-10-27,828,ORB Long,2,-503.64,-251.82,3.64,-501.82,229.18,16,False
2023-10-27,829,Scale-in Long,2,-489.64,-244.82,3.64,-487.82,243.18,16,True
2023-10-30,830,ORB Long,2,-159.64,-79.82,3.64,-579.82,83.18,28,False
2023-10-30,831,Scale-in Long,2,-147.64,-73.82,3.64,-189.82,27.18,6,True
2023-10-31,833,Scale-in Long,2,92.36,46.18,3.64,-61.82,300.18,17,True
2023-10-31,832,ORB Long,2,87.36,43.68,3.64,-253.82,295.18,24,False
2023-11-01,835,Scale-in Long,2,69.36,34.68,3.64,-9.82,461.18,19,True
2023-11-01,834,ORB Long,2,22.36,11.18,3.64,-169.82,414.18,19,False
2023-11-02,836,ORB Long,2,64.36,32.18,3.64,-122.82,250.18,24,False
2023-11-02,837,Scale-in Long,2,38.36,19.18,3.64,-148.82,224.18,24,True
2023-11-03,838,ORB Long,2,233.36,116.68,3.64,-294.82,412.18,28,False
2023-11-03,839,Scale-in Long,2,357.36,178.68,3.64,-170.82,536.18,27,True
2023-11-07,840,ORB Long,2,305.36,152.68,3.64,-102.82,456.18,28,False
2023-11-07,841,Scale-in Long,2,317.36,158.68,3.64,-47.82,468.18,27,True
2023-11-09,842,ORB Long,2,-555.64,-277.82,3.64,-553.82,118.18,17,False
2023-11-09,843,Scale-in Long,2,-391.64,-195.82,3.64,-389.82,282.18,16,True
2023-11-10,844,ORB Long,2,796.36,398.18,3.64,0.0,939.18,23,False
2023-11-10,845,Scale-in Long,2,547.36,273.68,3.64,-123.82,690.18,23,True
2023-11-13,847,Scale-in Long,2,80.36,40.18,3.64,-20.82,213.18,24,True
2023-11-13,846,ORB Long,2,66.36,33.18,3.64,-34.82,199.18,24,False
2023-11-14,848,ORB Long,2,119.36,59.68,3.64,-162.82,224.18,28,False
2023-11-14,849,Scale-in Long,2,110.36,55.18,3.64,-171.82,215.18,27,True
2023-11-15,850,ORB Long,2,-405.64,-202.82,3.64,-403.82,10.18,9,False
2023-11-16,851,ORB Long,2,32.36,16.18,3.64,-366.82,71.18,28,False
2023-11-16,852,Scale-in Long,2,72.36,36.18,3.64,-326.82,111.18,27,True
2023-11-17,853,ORB Long,2,-71.64,-35.82,3.64,-110.82,195.18,19,False
2023-11-17,854,Scale-in Long,2,-71.64,-35.82,3.64,-110.82,195.18,19,True
2023-11-20,855,ORB Long,2,369.36,184.68,3.64,-237.82,479.18,28,False
2023-11-20,856,Scale-in Long,2,334.36,167.18,3.64,-18.82,444.18,23,True
2023-11-27,858,Scale-in Long,2,-109.64,-54.82,3.64,-129.82,235.18,27,True
2023-11-27,857,ORB Long,2,-140.64,-70.32,3.64,-160.82,204.18,27,False
2023-11-28,859,ORB Long,2,172.36,86.18,3.64,-156.82,254.18,25,False
2023-11-28,860,Scale-in Long,2,30.36,15.18,3.64,-298.82,112.18,25,True
2023-12-01,861,ORB Long,2,371.36,185.68,3.64,-291.82,450.18,27,False
2023-12-01,862,Scale-in Long,2,457.36,228.68,3.64,-205.82,536.18,27,True
2023-12-04,863,ORB Long,2,-95.64,-47.82,3.64,-111.82,18.18,4,False
2023-12-04,864,Scale-in Long,2,-60.64,-30.32,3.64,-76.82,8.18,4,True
2023-12-05,865,ORB Long,2,180.36,90.18,3.64,-108.82,428.18,28,False
2023-12-05,866,Scale-in Long,2,-5.64,-2.82,3.64,-294.82,242.18,27,True
2023-12-07,868,Scale-in Long,2,90.36,45.18,3.64,-247.82,292.18,26,True
2023-12-07,867,ORB Long,2,130.36,65.18,3.64,-207.82,332.18,26,False
2023-12-08,870,Scale-in Long,2,34.36,17.18,3.64,-373.82,143.18,27,True
2023-12-08,869,ORB Long,2,268.36,134.18,3.64,-139.82,377.18,27,False
2023-12-11,871,ORB Long,2,334.36,167.18,3.64,-156.82,356.18,28,False
2023-12-11,872,Scale-in Long,2,304.36,152.18,3.64,-186.82,326.18,27,True
2023-12-12,873,ORB Long,2,511.36,255.68,3.64,-52.82,530.18,28,False
2023-12-12,874,Scale-in Long,2,521.36,260.68,3.64,-25.82,540.18,27,True
2023-12-13,875,ORB Long,2,253.36,126.68,3.64,0.0,592.18,5,False
2023-12-13,876,Scale-in Long,2,173.36,86.68,3.64,-27.82,512.18,5,True
2023-12-15,877,ORB Long,2,-118.64,-59.32,3.64,-328.82,169.18,27,False
2023-12-15,878,Scale-in Long,2,-193.64,-96.82,3.64,-403.82,94.18,26,True
2023-12-18,879,ORB Long,2,160.36,80.18,3.64,-93.82,380.18,28,False
2023-12-18,880,Scale-in Long,2,141.36,70.68,3.64,-112.82,361.18,27,True
2023-12-19,882,Scale-in Long,2,198.36,99.18,3.64,-42.82,215.18,25,True
2023-12-19,881,ORB Long,2,117.36,58.68,3.64,-123.82,134.18,26,False
2023-12-20,883,ORB Long,2,-503.64,-251.82,3.64,-501.82,209.18,19,False
2023-12-20,884,Scale-in Long,2,-552.64,-276.32,3.64,-550.82,160.18,19,True
2023-12-21,885,ORB Long,2,-39.64,-19.82,3.64,-73.82,26.18,4,False
2023-12-21,886,Scale-in Long,2,-7.64,-3.82,3.64,-41.82,19.18,4,True
2023-12-22,887,ORB Long,2,-463.64,-231.82,3.64,-461.82,8.18,17,False
2023-12-26,888,ORB Long,2,146.36,73.18,3.64,-119.82,235.18,26,False
2023-12-26,889,Scale-in Long,2,180.36,90.18,3.64,-85.82,269.18,26,True
2024-01-03,890,ORB Long,2,-404.64,-202.32,3.64,-481.82,44.18,27,False
2024-01-03,891,Scale-in Long,2,-115.64,-57.82,3.64,-192.82,232.18,27,True
2024-01-04,893,Scale-in Long,2,-293.64,-146.82,3.64,-349.82,243.18,27,True
2024-01-04,892,ORB Long,2,-203.64,-101.82,3.64,-259.82,333.18,27,False
2024-01-05,894,ORB Long,2,-118.64,-59.32,3.64,-365.82,328.18,27,False
2024-01-05,895,Scale-in Long,2,-305.64,-152.82,3.64,-552.82,141.18,27,True
2024-01-08,896,ORB Long,2,632.36,316.18,3.64,-66.82,729.18,28,False
2024-01-08,897,Scale-in Long,2,645.36,322.68,3.64,-11.82,742.18,27,True
2024-01-09,898,ORB Long,2,287.36,143.68,3.64,-13.82,613.18,23,False
2024-01-09,899,Scale-in Long,2,216.36,108.18,3.64,-84.82,542.18,23,True
