n,exp,pf,wr,profitR,maxddR,fast,slow,session,volfloor,k,exit,req_exp
170,-0.14683233598702156,0.6798603823942793,0.34705882352941175,-24.961497117793666,29.01802864096432,9,100,ln0312,True,2.5,trail3.0,0.23338847572555144
159,-0.055778291217617626,0.8734158590999418,0.4339622641509434,-8.868748303601203,17.65010255801677,9,100,ln0312,True,3.0,tp1.5,0.19449039643795954
152,-0.08563273418351172,0.8129984050533494,0.4144736842105263,-13.016175595893781,18.63030412659197,9,100,ln0312,True,3.0,tp2.0,0.19449039643795954
149,-0.1457159267150232,0.6921849324331492,0.3959731543624161,-21.711673080538457,26.131671320140818,9,100,ln0312,True,3.0,tp3.0,0.19449039643795954
196,-0.08530469577955736,0.7318961801809817,0.3673469387755102,-16.719720372793244,21.972060718023215,9,100,ln0312,True,3.0,trail2.0,0.19449039643795954
166,-0.13023707351049674,0.6734231439616364,0.3614457831325301,-21.619354202742457,25.28107529193886,9,100,ln0312,True,3.0,trail3.0,0.19449039643795954
815,-0.13913875916768795,0.773585789639604,0.3914110429447853,-113.39808872166569,124.70395077452417,9,100,allday,False,1.5,tp1.5,0.3889807928759191
750,-0.165722976513088,0.749849771473299,0.344,-124.292232384816,135.8481135575709,9,100,allday,False,1.5,tp2.0,0.3889807928759191
685,-0.1744805742946474,0.7512279876154374,0.3051094890510949,-119.51919339183345,130.52311617885886,9,100,allday,False,1.5,tp3.0,0.3889807928759191
716,-0.10630254827470924,0.8142100124921295,0.33519553072625696,-76.11262456469181,107.92072622674232,9,100,allday,False,1.5,trail2.0,0.3889807928759191
650,-0.1571711899674034,0.7580623757242727,0.28923076923076924,-102.1612734788122,119.35294245619743,9,100,allday,False,1.5,trail3.0,0.3889807928759191
643,-0.10860057898131592,0.7991012055380031,0.40746500777604977,-69.83017228498613,78.25918849483195,9,100,allday,False,2.0,tp1.5,0.2917355946569393
599,-0.09663415762249224,0.8279673479836487,0.3806343906510851,-57.88386041587285,69.38952222821658,9,100,allday,False,2.0,tp2.0,0.2917355946569393
563,-0.10545571459841743,0.8190664593467047,0.35701598579040855,-59.371567318909015,72.43543713728705,9,100,allday,False,2.0,tp3.0,0.2917355946569393
641,-0.058858305906037765,0.8660827470500255,0.36349453978159124,-37.728174085770206,62.82227655698978,9,100,allday,False,2.0,trail2.0,0.2917355946569393
566,-0.11016628860833097,0.7896351156534709,0.33568904593639576,-62.35411935231533,74.7956410128576,9,100,allday,False,2.0,trail3.0,0.2917355946569393
552,-0.0642838452954667,0.8622156712449608,0.4221014492753623,-35.48468260309762,41.60134621660318,9,100,allday,False,2.5,tp1.5,0.23338847572555144
519,-0.08895471578801871,0.8159450922843048,0.3969171483622351,-46.16749749398171,50.67527652817296,9,100,allday,False,2.5,tp2.0,0.23338847572555144
505,-0.08509727284260662,0.8268045149335795,0.38811881188118813,-42.97412278551634,51.93116769402414,9,100,allday,False,2.5,tp3.0,0.23338847572555144
626,-0.049748347826100735,0.8615770459537159,0.3722044728434505,-31.14246573913906,51.56978497304844,9,100,allday,False,2.5,trail2.0,0.23338847572555144
531,-0.08859370134346975,0.7999665678149371,0.352165725047081,-47.04325541338244,56.4821491302505,9,100,allday,False,2.5,trail3.0,0.23338847572555144
502,-0.07235470095577481,0.8263232575240282,0.41434262948207173,-36.32205987979896,40.84476976120308,9,100,allday,False,3.0,tp1.5,0.19449039643795954
487,-0.07278609820523928,0.8307988218884644,0.40451745379876797,-35.446829825951525,41.5823537746094,9,100,allday,False,3.0,tp2.0,0.19449039643795954
478,-0.08606103170750333,0.8036010814371158,0.39539748953974896,-41.13717315618659,46.506302157520565,9,100,allday,False,3.0,tp3.0,0.19449039643795954
619,-0.03856729577929311,0.8713754191695152,0.3764135702746365,-23.873156087382434,43.77233067125948,9,100,allday,False,3.0,trail2.0,0.19449039643795954
513,-0.06216374872259513,0.8339644933358266,0.3684210526315789,-31.890003094691302,44.632568208930834,9,100,allday,False,3.0,trail3.0,0.19449039643795954
468,-0.14279131355999375,0.7556799603817386,0.38675213675213677,-66.82633474607708,75.31656774884843,9,100,allday,True,1.5,tp1.5,0.3889807928759191
435,-0.16572919309365167,0.7348420794822639,0.3471264367816092,-72.09219899573847,76.3706974322864,9,100,allday,True,1.5,tp2.0,0.3889807928759191
399,-0.23369163373353635,0.6471430597269845,0.3057644110275689,-93.242961859681,99.26913122910105,9,100,allday,True,1.5,tp3.0,0.3889807928759191
424,-0.22342818530902264,0.6096481864666708,0.31839622641509435,-94.7335505710256,100.05661802177016,9,100,allday,True,1.5,trail2.0,0.3889807928759191
388,-0.2622718723145119,0.5833798895708024,0.28865979381443296,-101.7614864580306,105.87648952748394,9,100,allday,True,1.5,trail3.0,0.3889807928759191
383,-0.1262444670057935,0.7526070983684326,0.39947780678851175,-48.35163086321891,54.341013016815225,9,100,allday,True,2.0,tp1.5,0.2917355946569393
361,-0.15533428543959168,0.7095337215539527,0.37119113573407203,-56.0756770436926,60.7152039764998,9,100,allday,True,2.0,tp2.0,0.2917355946569393
344,-0.17595668053714045,0.680617402229923,0.3546511627906977,-60.52909810477632,66.69529799138176,9,100,allday,True,2.0,tp3.0,0.2917355946569393
387,-0.17163559470662607,0.6171457235756171,0.3385012919896641,-66.42297515146429,68.97958493419786,9,100,allday,True,2.0,trail2.0,0.2917355946569393
344,-0.2036228331212628,0.5968074910638058,0.33430232558139533,-70.04625459371441,73.24021817735138,9,100,allday,True,2.0,trail3.0,0.2917355946569393
331,-0.09652399068801877,0.7785858580346564,0.41389728096676737,-31.949440917734215,37.29541853577476,9,100,allday,True,2.5,tp1.5,0.23338847572555144
318,-0.1349556271003791,0.7023613684709994,0.39308176100628933,-42.91588941792055,47.70016736552511,9,100,allday,True,2.5,tp2.0,0.23338847572555144
307,-0.15947796295944655,0.6538372901458965,0.3778501628664495,-48.959734628550095,52.28233211557789,9,100,allday,True,2.5,tp3.0,0.23338847572555144
375,-0.14283488513259707,0.6123130547382805,0.34933333333333333,-53.5630819247239,55.56099729584567,9,100,allday,True,2.5,trail2.0,0.23338847572555144
319,-0.16131195317919958,0.6126772583275458,0.3510971786833856,-51.45851306416466,54.5671388839088,9,100,allday,True,2.5,trail3.0,0.23338847572555144
304,-0.0870075311977459,0.7712607908707927,0.41776315789473684,-26.450289484114755,33.09024281154346,9,100,allday,True,3.0,tp1.5,0.19449039643795954
294,-0.10058474155149529,0.7415756996282067,0.40476190476190477,-29.571914016139612,34.89655798962799,9,100,allday,True,3.0,tp2.0,0.19449039643795954
289,-0.13538188697091588,0.6628318741551967,0.3944636678200692,-39.12536533459469,41.18286686932135,9,100,allday,True,3.0,tp3.0,0.19449039643795954
369,-0.11544908075422336,0.6229630217660489,0.35501355013550134,-42.60071079830842,46.338503193334816,9,100,allday,True,3.0,trail2.0,0.19449039643795954
311,-0.1268816489776598,0.6430951936913382,0.3665594855305466,-39.4601928320522,43.476686649096145,9,100,allday,True,3.0,trail3.0,0.19449039643795954
184,0.08085038219507004,1.1442832726557812,0.47282608695652173,14.876470323892889,11.888638442533495,9,200,ny0811,False,1.5,tp1.5,0.3889807928759191
172,0.08855940032915115,1.1437145905431103,0.4127906976744186,15.232216856613997,13.586262675092959,9,200,ny0811,False,1.5,tp2.0,0.3889807928759191
163,0.058831554393536684,1.087522724919693,0.3558282208588957,9.58954336614648,14.21123772901443,9,200,ny0811,False,1.5,tp3.0,0.3889807928759191
168,0.05061659080001325,1.0874949190609255,0.3333333333333333,8.503587254402227,18.705556456877634,9,200,ny0811,False,1.5,trail2.0,0.3889807928759191
158,0.05870921354855609,1.090687825070382,0.3227848101265823,9.276055740671863,23.27687378203303,9,200,ny0811,False,1.5,trail3.0,0.3889807928759191
157,0.033355207912812705,1.06057227340053,0.45222929936305734,5.2367676423115945,12.912984667995035,9,200,ny0811,False,2.0,tp1.5,0.2917355946569393
150,0.06282384130187693,1.1086132018124737,0.41333333333333333,9.42357619528154,12.92487985741869,9,200,ny0811,False,2.0,tp2.0,0.2917355946569393
142,-0.01034523634915099,0.9833398713834861,0.3732394366197183,-1.4690235615794407,21.02537405361931,9,200,ny0811,False,2.0,tp3.0,0.2917355946569393
156,0.0633360308991661,1.1422684411688673,0.3717948717948718,9.880420820269912,12.783607555902085,9,200,ny0811,False,2.0,trail2.0,0.2917355946569393
144,0.037719153553566996,1.0680875058234802,0.3541666666666667,5.431558111713647,17.866995212226794,9,200,ny0811,False,2.0,trail3.0,0.2917355946569393
142,0.048362070737506535,1.0961412345527528,0.45774647887323944,6.867414044725928,13.434874643511254,9,200,ny0811,False,2.5,tp1.5,0.23338847572555144
134,-0.03225358577572223,0.9410917263136463,0.41044776119402987,-4.3219804939467785,19.90637435809301,9,200,ny0811,False,2.5,tp2.0,0.23338847572555144
131,0.0006556866179942076,1.0011848542524764,0.3969465648854962,0.0858949469572412,18.701144509974814,9,200,ny0811,False,2.5,tp3.0,0.23338847572555144
154,0.03380060621859148,1.0888931383550615,0.37662337662337664,5.205293357663089,10.640642230363065,9,200,ny0811,False,2.5,trail2.0,0.23338847572555144
136,0.032638717620036665,1.069636471042278,0.375,4.438865596324987,14.612572680183256,9,200,ny0811,False,2.5,trail3.0,0.23338847572555144
130,0.041798393690065765,1.092603482634666,0.46923076923076923,5.43379117970855,7.839428522612175,9,200,ny0811,False,3.0,tp1.5,0.19449039643795954
127,-0.007958984904812966,0.9831574557555742,0.4409448818897638,-1.0107910829112468,12.356189455141543,9,200,ny0811,False,3.0,tp2.0,0.19449039643795954
124,0.03421531709402334,1.0710072298634343,0.43548387096774194,4.242699319658894,10.552082117718964,9,200,ny0811,False,3.0,tp3.0,0.19449039643795954
151,0.0382302243377336,1.1212316012431955,0.39072847682119205,5.772763874997773,9.76365125991476,9,200,ny0811,False,3.0,trail2.0,0.19449039643795954
133,0.034364943416386275,1.0867681062241508,0.39849624060150374,4.570537474379375,10.998026249415553,9,200,ny0811,False,3.0,trail3.0,0.19449039643795954
151,0.009367180069070285,1.0159513486915488,0.44370860927152317,1.414444190429613,13.257176454231509,9,200,ny0811,True,1.5,tp1.5,0.3889807928759191
144,0.025581719612832763,1.0402441559023603,0.3888888888888889,3.683767624247918,12.7190760933026,9,200,ny0811,True,1.5,tp2.0,0.3889807928759191
141,-0.04576255937279194,0.9337952248075768,0.3262411347517731,-6.452520871563663,21.03672099384512,9,200,ny0811,True,1.5,tp3.0,0.3889807928759191
144,-0.08484341375977346,0.8568971381577822,0.2986111111111111,-12.217451581407378,19.03214785709323,9,200,ny0811,True,1.5,trail2.0,0.3889807928759191
136,-0.08102525676760877,0.8797355265683888,0.29411764705882354,-11.019434920394794,21.555352656986507,9,200,ny0811,True,1.5,trail3.0,0.3889807928759191
128,-0.03631768110136417,0.9367302472784067,0.421875,-4.648663180974614,13.223882604535882,9,200,ny0811,True,2.0,tp1.5,0.2917355946569393
125,-0.048877431600002554,0.9198083591379828,0.376,-6.109678950000319,16.89267573196244,9,200,ny0811,True,2.0,tp2.0,0.2917355946569393
120,-0.11569779554962285,0.8162155009068783,0.35,-13.883735465954743,22.2054312035179,9,200,ny0811,True,2.0,tp3.0,0.2917355946569393
132,-0.05191458580239401,0.8874530565112944,0.32575757575757575,-6.852725325916009,11.964292563687858,9,200,ny0811,True,2.0,trail2.0,0.2917355946569393
122,-0.08840156865736076,0.8478325301098038,0.319672131147541,-10.784991376198013,17.444663592582387,9,200,ny0811,True,2.0,trail3.0,0.2917355946569393
117,-0.01884982226821983,0.9638064951676899,0.4188034188034188,-2.20542920538172,15.57999222070401,9,200,ny0811,True,2.5,tp1.5,0.23338847572555144
112,-0.1260114994627623,0.7720508400812878,0.375,-14.113287939829378,24.16270552948252,9,200,ny0811,True,2.5,tp2.0,0.23338847572555144
111,-0.08464936019084386,0.8474085294319592,0.36936936936936937,-9.396078981183669,18.558991171137233,9,200,ny0811,True,2.5,tp3.0,0.23338847572555144
130,-0.060596003226390076,0.8458583579117986,0.33076923076923076,-7.87748041943071,11.515904230708289,9,200,ny0811,True,2.5,trail2.0,0.23338847572555144
114,-0.06865944117770488,0.8592408576662829,0.3333333333333333,-7.827176294258356,15.297700292395216,9,200,ny0811,True,2.5,trail3.0,0.23338847572555144
110,-0.03497917167543656,0.9245501881421619,0.42727272727272725,-3.847708884298021,12.33922642656272,9,200,ny0811,True,3.0,tp1.5,0.19449039643795954
107,-0.08225031020422177,0.826981899266901,0.411214953271028,-8.80078319185173,15.461208732401396,9,200,ny0811,True,3.0,tp2.0,0.19449039643795954
105,-0.0781898144688958,0.838276957056363,0.4,-8.209930519234058,13.21727859850315,9,200,ny0811,True,3.0,tp3.0,0.19449039643795954
127,-0.03549315563570938,0.8894818200523299,0.3464566929133858,-4.507630765735091,9.025292187932674,9,200,ny0811,True,3.0,trail2.0,0.19449039643795954
111,-0.043403880790750235,0.8930833213718363,0.36036036036036034,-4.817830767773276,11.762831679337925,9,200,ny0811,True,3.0,trail3.0,0.19449039643795954
217,0.05203144511158851,1.0935633633994928,0.45622119815668205,11.290823589214707,14.153713576390004,9,200,ny0812,False,1.5,tp1.5,0.3889807928759191
200,0.019639894119219913,1.031516259950148,0.385,3.927978823843983,19.3962423216729,9,200,ny0812,False,1.5,tp2.0,0.3889807928759191
186,-0.009126656759347174,0.9864254007366692,0.3387096774193548,-1.6975581572385745,19.398636969393067,9,200,ny0812,False,1.5,tp3.0,0.3889807928759191
201,-0.0036258128750449497,0.9937429990946541,0.32338308457711445,-0.7287883878840349,23.576611582229425,9,200,ny0812,False,1.5,trail2.0,0.3889807928759191
182,0.02143097166864784,1.033775042324226,0.3241758241758242,3.9004368436939068,27.933113543258234,9,200,ny0812,False,1.5,trail3.0,0.3889807928759191
184,0.0018509100798557792,1.0034512060544738,0.43478260869565216,0.3405674546934634,14.734524475230923,9,200,ny0812,False,2.0,tp1.5,0.2917355946569393
172,0.021381011087043565,1.0378504048195842,0.4069767441860465,3.677533906971493,14.416060782870515,9,200,ny0812,False,2.0,tp2.0,0.2917355946569393
160,-0.04480851356258441,0.9264200373446393,0.36875,-7.169362170013506,23.483277714055554,9,200,ny0812,False,2.0,tp3.0,0.2917355946569393
184,0.039176349977993526,1.0901515058272078,0.3641304347826087,7.208448395950809,14.613921278587085,9,200,ny0812,False,2.0,trail2.0,0.2917355946569393
164,0.029422282877851993,1.055683331503277,0.36585365853658536,4.825254391967727,20.57798430359074,9,200,ny0812,False,2.0,trail3.0,0.2917355946569393
165,0.012954229406383048,1.026543249131692,0.43636363636363634,2.137447852053203,15.840703892384187,9,200,ny0812,False,2.5,tp1.5,0.23338847572555144
151,-0.06768266200921791,0.8735543239645435,0.3973509933774834,-10.220081963391904,22.538152972604713,9,200,ny0812,False,2.5,tp2.0,0.23338847572555144
146,-0.03429298340360153,0.9365403789161469,0.3835616438356164,-5.006775576925824,20.537226168941682,9,200,ny0812,False,2.5,tp3.0,0.23338847572555144
180,0.011411277330120529,1.0306279867074966,0.36666666666666664,2.054029919421695,12.70998420936349,9,200,ny0812,False,2.5,trail2.0,0.23338847572555144
154,0.008973340611317642,1.019661789466058,0.37662337662337664,1.381894454142917,17.890729950516985,9,200,ny0812,False,2.5,trail3.0,0.23338847572555144
147,0.007772958049962238,1.0176930503027308,0.4489795918367347,1.142624833344449,9.007379768967244,9,200,ny0812,False,3.0,tp1.5,0.19449039643795954
142,-0.04057452418699735,0.9125135128856032,0.4225352112676056,-5.761582434553624,14.357775072920916,9,200,ny0812,False,3.0,tp2.0,0.19449039643795954
137,0.011437240219218875,1.024668658728888,0.4233576642335766,1.566901910032986,12.082150166858021,9,200,ny0812,False,3.0,tp3.0,0.19449039643795954
177,0.017296619857755498,1.055874888361279,0.3785310734463277,3.061501714822723,10.911365458142278,9,200,ny0812,False,3.0,trail2.0,0.19449039643795954
151,0.011190252908793087,1.0289047364644957,0.3973509933774834,1.6897281892277562,13.729823974693666,9,200,ny0812,False,3.0,trail3.0,0.19449039643795954
180,-0.007842287161558105,0.9865434707790836,0.43333333333333335,-1.411611689080459,18.764907778052198,9,200,ny0812,True,1.5,tp1.5,0.3889807928759191
169,-0.03715977976078946,0.942300095719569,0.3668639053254438,-6.280002779573419,21.46868556411135,9,200,ny0812,True,1.5,tp2.0,0.3889807928759191
161,-0.09616017839940677,0.860137511636557,0.3167701863354037,-15.48178872230449,28.294649414793987,9,200,ny0812,True,1.5,tp3.0,0.3889807928759191
173,-0.12579570474850343,0.7884540080481058,0.2947976878612717,-21.762656921491093,29.630627115733752,9,200,ny0812,True,1.5,trail2.0,0.3889807928759191
158,-0.10198068712833597,0.8458707885351524,0.3037974683544304,-16.112948566277083,27.024439035796217,9,200,ny0812,True,1.5,trail3.0,0.3889807928759191
153,-0.07177981253508922,0.8728280699040583,0.40522875816993464,-10.982311317868652,17.952880015613772,9,200,ny0812,True,2.0,tp1.5,0.2917355946569393
147,-0.09837016924649787,0.8364412565658836,0.3673469387755102,-14.460414879235188,21.29131426125626,9,200,ny0812,True,2.0,tp2.0,0.2917355946569393
138,-0.1475502823383795,0.7620761856032889,0.34782608695652173,-20.36193896269637,27.882174093909587,9,200,ny0812,True,2.0,tp3.0,0.2917355946569393
159,-0.07922534402018468,0.8271921152441918,0.32075471698113206,-12.596829699209364,18.37714588808476,9,200,ny0812,True,2.0,trail2.0,0.2917355946569393
143,-0.09895773636652294,0.8242500145775501,0.3356643356643357,-14.15095630041278,21.060273837980294,9,200,ny0812,True,2.0,trail3.0,0.2917355946569393
138,-0.053623535527393275,0.8940918895276583,0.39855072463768115,-7.400047902780272,19.647336696682803,9,200,ny0812,True,2.5,tp1.5,0.23338847572555144
127,-0.15086240055766384,0.7203814774550379,0.3700787401574803,-19.159524870823308,28.36777397539654,9,200,ny0812,True,2.5,tp2.0,0.23338847572555144
125,-0.11753488216258859,0.784522279713009,0.36,-14.691860270323573,22.44320243390318,9,200,ny0812,True,2.5,tp3.0,0.23338847572555144
154,-0.08605046374257501,0.7812357776459445,0.3246753246753247,-13.25177141635655,17.87602436745687,9,200,ny0812,True,2.5,trail2.0,0.23338847572555144
132,-0.09635962270925495,0.8012025113607625,0.3409090909090909,-12.719470197621654,20.604652034998708,9,200,ny0812,True,2.5,trail3.0,0.23338847572555144
125,-0.06396179669440502,0.8578281139041586,0.408,-7.995224586800628,15.619101724832117,9,200,ny0812,True,3.0,tp1.5,0.19449039643795954
121,-0.10651719702707645,0.7700353988949589,0.39669421487603307,-12.88858084027625,18.6813659765927,9,200,ny0812,True,3.0,tp2.0,0.19449039643795954
118,-0.0954547249940956,0.7948742162937296,0.3898305084745763,-11.26365754930328,15.955357535263811,9,200,ny0812,True,3.0,tp3.0,0.19449039643795954
151,-0.05485047894376331,0.8273571441829429,0.33774834437086093,-8.28242232050826,12.284816737229427,9,200,ny0812,True,3.0,trail2.0,0.19449039643795954
129,-0.0664293715352758,0.8342974755694925,0.3643410852713178,-8.569388928050579,15.05503658717015,9,200,ny0812,True,3.0,trail3.0,0.19449039643795954
392,0.022105342819468632,1.037754820611333,0.4489795918367347,8.665294385231704,20.00150408660423,9,200,ln0312,False,1.5,tp1.5,0.3889807928759191
352,0.02607846259153167,1.0402205155884654,0.38636363636363635,9.179618832219148,26.219252230583653,9,200,ln0312,False,1.5,tp2.0,0.3889807928759191
311,-0.009100129353274306,0.9873359948495172,0.3183279742765273,-2.8301402288683093,34.25651241073411,9,200,ln0312,False,1.5,tp3.0,0.3889807928759191
334,0.04539034426867028,1.0817697683610423,0.3532934131736527,15.160374985735874,27.212539583943162,9,200,ln0312,False,1.5,trail2.0,0.3889807928759191
290,0.04724542107299596,1.073816821326397,0.3275862068965517,13.701172111168828,30.57081947514859,9,200,ln0312,False,1.5,trail3.0,0.3889807928759191
313,0.034521718758122495,1.0626669026814113,0.4504792332268371,10.80529797129234,18.175657925603257,9,200,ln0312,False,2.0,tp1.5,0.2917355946569393
286,0.02137278605783389,1.0354762569328506,0.3986013986013986,6.112616812540493,18.531135054969965,9,200,ln0312,False,2.0,tp2.0,0.2917355946569393
252,0.018650886174671477,1.0295879927841811,0.36904761904761907,4.700023316017212,28.22840829974237,9,200,ln0312,False,2.0,tp3.0,0.2917355946569393
304,0.06009459466134465,1.1417256137339968,0.3815789473684211,18.26875677704877,20.55760394979942,9,200,ln0312,False,2.0,trail2.0,0.2917355946569393
258,0.06965560801431757,1.1341078901621917,0.37209302325581395,17.971146867693932,23.36923796877136,9,200,ln0312,False,2.0,trail3.0,0.2917355946569393
265,0.021498385940913786,1.0422178316570205,0.4528301886792453,5.697072274342153,18.224782817981005,9,200,ln0312,False,2.5,tp1.5,0.23338847572555144
240,0.004927040306743698,1.009032911663905,0.42083333333333334,1.1824896736184876,21.847748491237983,9,200,ln0312,False,2.5,tp2.0,0.23338847572555144
231,0.016874073484245248,1.030368840855748,0.4069264069264069,3.897910974860652,24.53433269982812,9,200,ln0312,False,2.5,tp3.0,0.23338847572555144
298,0.03050417229437693,1.0843783947896748,0.3859060402684564,9.090243343724325,17.57107436768885,9,200,ln0312,False,2.5,trail2.0,0.23338847572555144
247,0.03305393395137896,1.072278238110465,0.38461538461538464,8.164321685990604,20.960196339837157,9,200,ln0312,False,2.5,trail3.0,0.23338847572555144
234,0.0031152669552378847,1.0066649694208785,0.46153846153846156,0.728972467525665,13.735501419370674,9,200,ln0312,False,3.0,tp1.5,0.19449039643795954
220,-0.004385492623568776,0.9908081168044411,0.44545454545454544,-0.9648083771851308,17.77962078070032,9,200,ln0312,False,3.0,tp2.0,0.19449039643795954
216,0.009530842300647442,1.0196737650628684,0.4351851851851852,2.0586619369398473,18.98703108594212,9,200,ln0312,False,3.0,tp3.0,0.19449039643795954
294,0.031824421132936105,1.1060203779175775,0.3945578231292517,9.356379813083215,13.520922110930158,9,200,ln0312,False,3.0,trail2.0,0.19449039643795954
240,0.030408975368240165,1.0776647412527733,0.3958333333333333,7.29815408837764,17.352068475460957,9,200,ln0312,False,3.0,trail3.0,0.19449039643795954
236,0.06177595921288085,1.110408612879535,0.461864406779661,14.57912637423988,13.599354883747093,9,200,ln0312,True,1.5,tp1.5,0.3889807928759191
213,0.04616793050857117,1.0740724417126926,0.39436619718309857,9.833769198325658,18.944619550400667,9,200,ln0312,True,1.5,tp2.0,0.3889807928759191
194,-0.05337367026741411,0.9218414803642184,0.32989690721649484,-10.354492031878337,28.01099456288989,9,200,ln0312,True,1.5,tp3.0,0.3889807928759191
214,-0.0787521934472477,0.8568304149948548,0.3364485981308411,-16.852969397711007,30.648516173307907,9,200,ln0312,True,1.5,trail2.0,0.3889807928759191
187,-0.09679216205588666,0.8457624923230073,0.3155080213903743,-18.100134304450805,30.658622143244635,9,200,ln0312,True,1.5,trail3.0,0.3889807928759191
193,-0.02527537348845232,0.9546443385442653,0.42487046632124353,-4.878147083271298,16.977445610960032,9,200,ln0312,True,2.0,tp1.5,0.2917355946569393
183,-0.0829556117935289,0.862831463160536,0.3770491803278688,-15.180876958215787,22.076363341574606,9,200,ln0312,True,2.0,tp2.0,0.2917355946569393
166,-0.14377802070729653,0.7765064153870535,0.3313253012048193,-23.867151437411223,31.062929640081528,9,200,ln0312,True,2.0,tp3.0,0.2917355946569393
200,-0.08360835520355922,0.8101851602220588,0.345,-16.721671040711843,21.50815515482516,9,200,ln0312,True,2.0,trail2.0,0.2917355946569393
172,-0.1139280211942039,0.7842421685906698,0.3430232558139535,-19.59561964540307,24.660910934117496,9,200,ln0312,True,2.0,trail3.0,0.2917355946569393
170,-0.04129029566145719,0.9172504553250983,0.4235294117647059,-7.019350262447722,19.237093640220476,9,200,ln0312,True,2.5,tp1.5,0.23338847572555144
156,-0.10921843011266276,0.7957967488069674,0.3974358974358974,-17.03807509757539,25.813126730952792,9,200,ln0312,True,2.5,tp2.0,0.23338847572555144
152,-0.1491739174135241,0.7305415194640948,0.3684210526315789,-22.67443544685566,28.889526850780097,9,200,ln0312,True,2.5,tp3.0,0.23338847572555144
194,-0.08804987575044243,0.7668518880151151,0.35051546391752575,-17.081675895585832,20.91086318687649,9,200,ln0312,True,2.5,trail2.0,0.23338847572555144
162,-0.10756077382872671,0.7628220125998049,0.35185185185185186,-17.424845360253727,23.52469889659635,9,200,ln0312,True,2.5,trail3.0,0.23338847572555144
154,-0.04739746000188059,0.8945265111853925,0.43506493506493504,-7.2992088402896105,17.492281254050027,9,200,ln0312,True,3.0,tp1.5,0.19449039643795954
146,-0.07774084709002632,0.8318684632112753,0.4178082191780822,-11.350163675143843,17.860477316800562,9,200,ln0312,True,3.0,tp2.0,0.19449039643795954
143,-0.12163402993488485,0.7458471431760163,0.3986013986013986,-17.393666280688535,22.66604993728593,9,200,ln0312,True,3.0,tp3.0,0.19449039643795954
190,-0.05911411458166238,0.8073691947870794,0.3631578947368421,-11.231681770515852,15.929044016977128,9,200,ln0312,True,3.0,trail2.0,0.19449039643795954
160,-0.09682216252496005,0.7522089209970066,0.3625,-15.491546003993609,20.99215584572912,9,200,ln0312,True,3.0,trail3.0,0.19449039643795954
782,-0.07509335712323117,0.871810085083603,0.4117647058823529,-58.723005270366784,68.85114611653728,9,200,allday,False,1.5,tp1.5,0.3889807928759191
702,-0.08316026878035693,0.8676835185831477,0.3660968660968661,-58.378508683810566,67.22755563117215,9,200,allday,False,1.5,tp2.0,0.3889807928759191
643,-0.10791870320040889,0.8397677774111082,0.3234836702954899,-69.39172615786292,79.38465069395427,9,200,allday,False,1.5,tp3.0,0.3889807928759191
686,-0.05517420880677519,0.8984936972047997,0.3454810495626822,-37.84950724144778,55.9453587537325,9,200,allday,False,1.5,trail2.0,0.3889807928759191
609,-0.07641822177679025,0.8764082082358213,0.3103448275862069,-46.53869706206526,61.01657676309823,9,200,allday,False,1.5,trail3.0,0.3889807928759191
621,-0.048580147744118014,0.9056576561049494,0.42673107890499196,-30.168271749097286,35.78892118351353,9,200,allday,False,2.0,tp1.5,0.2917355946569393
579,-0.050272785811646285,0.9076262526241149,0.39378238341968913,-29.1079429849432,36.39939174142998,9,200,allday,False,2.0,tp2.0,0.2917355946569393
540,-0.06922757857287616,0.8772354528000531,0.37037037037037035,-37.38289242935313,45.64891464267099,9,200,allday,False,2.0,tp3.0,0.2917355946569393
624,-0.012853594142437573,0.9690194374332224,0.375,-8.020642744881046,27.9768339779474,9,200,allday,False,2.0,trail2.0,0.2917355946569393
543,-0.03978263044803534,0.91950221097334,0.3572744014732965,-21.60196833328319,33.613914576329655,9,200,allday,False,2.0,trail3.0,0.2917355946569393
536,-0.018083862148551386,0.9596024498492767,0.44402985074626866,-9.692950111623542,20.605976116140198,9,200,allday,False,2.5,tp1.5,0.23338847572555144
504,-0.024399738195452523,0.9472515419222195,0.4246031746031746,-12.297468050508071,24.042675516796848,9,200,allday,False,2.5,tp2.0,0.23338847572555144
491,-0.02810147430733362,0.9396601374110422,0.4154786150712831,-13.797823884900808,27.002536974202542,9,200,allday,False,2.5,tp3.0,0.23338847572555144
606,-0.010626400127807646,0.9688382344141659,0.38283828382838286,-6.439598477451433,22.2546836803107,9,200,allday,False,2.5,trail2.0,0.23338847572555144
511,-0.02920524103416881,0.9297851891403142,0.37377690802348335,-14.923878168460261,29.33243960723879,9,200,allday,False,2.5,trail3.0,0.23338847572555144
491,-0.021039174291194618,0.9471556749641256,0.4419551934826884,-10.330234576976558,18.604812642602333,9,200,allday,False,3.0,tp1.5,0.19449039643795954
474,-0.027660145040455084,0.9315792280202629,0.43248945147679324,-13.11090874917571,19.75886394862659,9,200,allday,False,3.0,tp2.0,0.19449039643795954
468,-0.029045667390538606,0.9285554968850377,0.43162393162393164,-13.593372338772067,22.86138635739272,9,200,allday,False,3.0,tp3.0,0.19449039643795954
600,-0.004070300374860934,0.9855904310982557,0.38666666666666666,-2.4421802249165605,18.44218114501599,9,200,allday,False,3.0,trail2.0,0.19449039643795954
